|event_dt               |passport   |fio                            |phone           |event_type|report_dt              |
|2021-03-03 23:02:46.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 19:19:28.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 07:03:57.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 10:08:41.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 18:27:48.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 17:35:12.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 11:16:22.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 05:37:12.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 20:28:55.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 08:06:23.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 00:15:40.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 11:37:16.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 13:23:34.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 04:07:55.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 02:49:19.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 11:24:09.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 23:52:21.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 22:35:46.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 23:49:34.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 20:11:33.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 14:22:17.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 13:11:50.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 10:58:57.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 03:54:02.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 10:00:44.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 04:20:17.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 11:33:54.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 12:47:17.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 12:31:28.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 19:40:06.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 02:12:45.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 05:35:20.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 02:21:26.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 22:33:52.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 19:56:34.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 17:00:46.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 23:41:18.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 23:26:16.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 06:15:18.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 08:34:16.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 10:55:27.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 20:16:32.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 02:52:35.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 10:45:57.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 17:07:41.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 05:16:01.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 23:03:58.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 08:52:25.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 02:41:13.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 11:25:54.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 03:34:38.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 15:04:07.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 17:28:02.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 19:10:43.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 01:43:23.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 20:00:32.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 08:02:02.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 15:37:16.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 13:49:03.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 00:56:23.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 23:49:12.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 20:22:45.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 15:44:33.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 13:03:05.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 07:57:09.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 10:26:23.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 22:04:08.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 07:52:06.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 22:53:13.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 11:17:43.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 22:42:00.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 01:14:30.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 15:45:01.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 20:28:22.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 07:36:24.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 06:20:34.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 17:36:13.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:26:16.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 14:36:40.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 22:40:20.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 05:50:15.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 00:01:49.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 06:10:43.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 14:07:01.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 08:12:11.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 15:36:37.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 12:46:50.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 21:56:30.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 05:34:54.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 10:07:14.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 14:52:20.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 06:06:53.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 21:45:29.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 21:28:57.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:01:34.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:54:12.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 05:04:37.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 23:19:58.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
